链家编号,标题,小区名称,小区纬度,小区经度,邻近地铁站,所属街道,所属区域,总价,地铁线路,每平方售价,建造时间,室数,厅数,厨数,卫数,所在楼层,楼层总数,建筑面积,户型结构,套内面积,建筑类型,房屋朝向,建筑结构,装修情况,梯数,户数,配备电梯,挂牌时间,交易权属,上次交易,房屋用途,房屋年限,产权所属,url,别墅类型,抵押信息
107102537885,和源名城 新上房源！小区前排！请君共赏良辰美景,和源名城,31.323764,121.473063,暂无信息,彭浦,静安,319,暂无信息,58651,2011,1,1,1,1,中楼层,33,54.39,平层,暂无数据,塔楼,南,钢混结构,简装,两,六,有,2020-05-16,动迁安置房,2013-04-18,普通住宅,满五年,非共有,https://sh.lianjia.com/ershoufang/107102537885.html,,
107102538431,诚心售+楼层好+随时可签+税费低,美罗家园宝欣苑五村,31.390353,121.344323,暂无信息,罗店,宝山,193,暂无信息,28102,2014,2,1,1,1,中楼层,18,68.68,平层,暂无数据,板楼,南,钢混结构,毛坯,两,四,有,2020-05-16,动迁安置房,2017-04-07,普通住宅,满两年,共有,https://sh.lianjia.com/ershoufang/107102538431.html,,
107102499880,位置优越+满五唯一+厨卫全明+正对公园绿化,澳门小区,31.251303,121.442944,暂无信息,长寿路,普陀,368,暂无信息,73674,1985,2,1,1,1,高楼层,6,49.95,平层,暂无数据,板楼,南,砖混结构,简装,一,三,无,2020-05-08,商品房,暂无数据,普通住宅,暂无数据,非共有,https://sh.lianjia.com/ershoufang/107102499880.html,,
107101384381,近小区花园位置   满五唯一   户型正气,康泰新城,31.288472,121.411184,暂无信息,大华,宝山,460,暂无信息,52048,2002,2,2,1,1,中楼层,6,88.38,平层,暂无数据,板楼,南 北,钢混结构,精装,一,两,无,2019-06-02,商品房,2003-03-27,普通住宅,满五年,共有,https://sh.lianjia.com/ershoufang/107101384381.html,,
107101398727,优选上大小三房，诚意急售，看房方便，中间位置,当代高邸,31.323073,121.391748,上海大学站,上大,宝山,458,7,47550,2004,3,2,1,1,高楼层,6,96.32,平层,暂无数据,板楼,南,钢混结构,简装,一,两,无,2019-06-06,商品房,2009-07-18,普通住宅,满五年,共有,https://sh.lianjia.com/ershoufang/107101398727.html,,
107101294781,苏州河景观社区，市区独享私家20平花园，双南板式户型,水岸茗苑,31.238133,121.43325,暂无信息,长寿路,普陀,950,暂无信息,70875,2003,3,2,1,1,低楼层,18,134.04,平层,134.04㎡,板楼,南,钢混结构,精装,两,四,有,2019-05-07,商品房,2015-09-10,普通住宅,满两年,共有,https://sh.lianjia.com/ershoufang/107101294781.html,,
107101496790,有车位满五年 目前空置 看房有钥匙 价格可议 带地暖,仁恒河滨城(二期),31.236763,121.57222,暂无信息,联洋,浦东,1350,暂无信息,89404,2007,3,2,1,2,低楼层,30,151,平层,暂无数据,板楼,南 北,钢混结构,精装,两,两,有,2019-07-04,商品房,2015-09-01,普通住宅,满两年,非共有,https://sh.lianjia.com/ershoufang/107101496790.html,,
107101540120,税费各付 正气复式 中间位置 挑空5.2米 带露台 急售,新时代花园,31.146869,121.394778,顾戴路站,古美,闵行,818,12,48662,2002,5,3,1,3,高楼层,6,168.1,复式,暂无数据,板楼,东南,钢混结构,精装,一,两,无,2019-07-15,商品房,2017-08-28,普通住宅,满两年,非共有,https://sh.lianjia.com/ershoufang/107101540120.html,,
107101633181,Vip 房 翠湖三期 大面寬 正氣明亮大三房看湖，滿5唯壹,翠湖天地嘉苑,31.223413,121.482042,新天地站,新天地,黄浦,3800,10,159812,2008,3,2,1,3,中楼层,35,237.78,平层,暂无数据,板楼,南,钢混结构,精装,两,三,有,2019-08-11,商品房,2009-10-14,普通住宅,满五年,非共有,https://sh.lianjia.com/ershoufang/107101633181.html,,
107101675382,顶楼复式带露台，持续降价诚意售，满五唯一税费少,上大阳光乾恩园,31.315048,121.411147,上大路站,上大,宝山,650,7,34513,2004,4,2,1,2,高楼层,6,188.34,复式,暂无数据,板楼,南,钢混结构,毛坯,一,两,无,2019-08-23,商品房,2005-05-20,普通住宅,满五年,共有,https://sh.lianjia.com/ershoufang/107101675382.html,,
107101904672,央企品质楼层好有部分面积不在户型中展示 可实地看房,保利叶上海(二期),31.351141,121.361063,暂无信息,顾村,宝山,488,暂无信息,52109,2012,3,2,1,2,高楼层,30,93.65,平层,暂无数据,板楼,南 北,钢混结构,毛坯,两,四,有,2019-10-23,商品房,2013-02-17,普通住宅,满五年,非共有,https://sh.lianjia.com/ershoufang/107101904672.html,,
107101932468,内环内烫金地段 业主诚意出售随时看房 有钥匙好户型,云都苑,31.249411,121.44354,暂无信息,长寿路,普陀,800,暂无信息,62569,1999,3,2,1,2,中楼层,24,127.86,平层,暂无数据,塔楼,南 北,钢混结构,简装,两,七,有,2019-11-01,商品房,1998-11-13,普通住宅,满五年,非共有,https://sh.lianjia.com/ershoufang/107101932468.html,,
107101947593,人民广场地段，采光好，诚意售。空关中高区。随时签,威海苑,31.234832,121.475681,人民广场站,人民广场,黄浦,875,1,67667,1999,3,2,1,2,中楼层,18,129.31,平层,108㎡,塔楼,南,钢混结构,简装,两,七,有,2019-11-05,商品房,2000-09-20,普通住宅,满五年,共有,https://sh.lianjia.com/ershoufang/107101947593.html,,
107101949673,花园洋房，使用面积大，产权车位，诚意出售，看房方便,中建溪岸澜庭,31.314249,121.306913,暂无信息,南翔,嘉定,659,暂无信息,52302,2015,3,2,1,2,中楼层,8,126,平层,暂无数据,板楼,南 北,钢混结构,精装,一,两,有,2019-11-06,商品房,2017-03-31,普通住宅,满两年,非共有,https://sh.lianjia.com/ershoufang/107101949673.html,,
107101964571,小区居中位置，个税，南北边套全明户型,潍坊十村,31.230659,121.532049,浦电路站,潍坊,浦东,450,4,90127,1985,2,0,0,1,高楼层,6,49.93,平层,暂无数据,板楼,南,砖混结构,精装,一,四,无,2019-11-10,商品房,暂无数据,普通住宅,暂无数据,非共有,https://sh.lianjia.com/ershoufang/107101964571.html,,
107101967957,非底楼， 采光无遮挡，全南户型，动迁税少，,绿地新江桥城二期,31.241384,121.317959,暂无信息,江桥,嘉定,293,暂无信息,38497,2011,2,1,1,1,低楼层,15,76.11,平层,暂无数据,板楼,南,钢混结构,简装,两,四,有,2019-11-11,动迁安置房,2016-11-09,普通住宅,满两年,非共有,https://sh.lianjia.com/ershoufang/107101967957.html,,
107101969290,满五唯一税少，南北板式，格局好位置安静，近十号线,金汇丽舍,31.183619,121.382592,龙柏新村站,金汇,闵行,820,10,65559,2002,3,2,0,2,中楼层,11,125.08,平层,暂无数据,板楼,南,钢混结构,简装,一,两,有,2019-11-11,商品房,2009-04-30,普通住宅,满五年,非共有,https://sh.lianjia.com/ershoufang/107101969290.html,,
107101979909,精装修带地暖+保养好+看小区花园大草坪+绿意盎然,财富海景花园,31.231597,121.515522,商城路站,陆家嘴,浦东,1888,9,89905,2006,3,2,1,3,低楼层,30,210,平层,暂无数据,板楼,西,钢混结构,其他,三,四,有,2019-11-15,商品房,2010-05-20,普通住宅,满五年,非共有,https://sh.lianjia.com/ershoufang/107101979909.html,,
107102024676,满五，随时可看，采光好，不临街，视野开阔。,中环锦园,31.275201,121.418624,暂无信息,万里,普陀,890,暂无信息,63718,2005,3,2,1,2,中楼层,26,139.68,平层,暂无数据,板楼,南 北,钢混结构,精装,两,三,有,2019-11-29,商品房,2009-09-12,普通住宅,满五年,非共有,https://sh.lianjia.com/ershoufang/107102024676.html,,
107102035808,明星楼盘，繁华地段，南北精致三房，高区景观房,中环花苑,31.2708,121.423457,新村路站,万里,普陀,990,7,75544,2007,3,2,1,2,中楼层,18,131.05,平层,暂无数据,板楼,南,钢混结构,简装,两,四,有,2019-12-02,商品房,2009-03-12,普通住宅,满五年,共有,https://sh.lianjia.com/ershoufang/107102035808.html,,
107102051794,新出小区中间位置正看小区花园，采光无遮挡，视野开阔,泰府名邸,31.242241,121.461459,暂无信息,南京西路,静安,1400,暂无信息,107404,2009,2,2,1,2,中楼层,18,130.35,平层,103.39㎡,板楼,南 北,钢混结构,精装,两,两,有,2019-12-07,商品房,2009-11-20,普通住宅,满五年,共有,https://sh.lianjia.com/ershoufang/107102051794.html,,
107102069273,此房满五，三房双南卧室，楼层好，全明，业主诚心卖,美兰湖岭域,31.398082,121.364808,罗南新村站,罗店,宝山,358,7,38888,2009,3,2,1,1,中楼层,6,92.06,平层,暂无数据,板楼,南 北,钢混结构,简装,一,两,有,2019-12-13,商品房,2009-10-24,普通住宅,满五年,共有,https://sh.lianjia.com/ershoufang/107102069273.html,,
107102077619,一楼带220㎡大花园  二次装修 有地暖,四季雅苑(公寓),31.224327,121.576636,暂无信息,花木,浦东,1780,暂无信息,110163,2001,3,2,1,2,低楼层,9,161.58,平层,暂无数据,板楼,西,钢混结构,精装,一,三,有,2019-12-15,商品房,2013-09-03,普通住宅,满五年,非共有,https://sh.lianjia.com/ershoufang/107102077619.html,,
107102109723,河畔唯一在售花园房！！买它！买它！有钥匙随时看房！,天山河畔花园,31.221612,121.397702,威宁路站,天山,长宁,1130,2,82003,2006,3,2,1,2,低楼层,24,137.8,平层,暂无数据,板楼,南 北,钢混结构,精装,两,四,有,2019-12-27,商品房,2009-04-30,普通住宅,满五年,共有,https://sh.lianjia.com/ershoufang/107102109723.html,,
107102137041,真房实价+线上签约，72小时无责任解约 空调＋地暖,明园小安桥,31.191177,121.429155,宜山路站,田林,徐汇,1286,3,90564,2006,4,2,1,2,中楼层,17,142,平层,暂无数据,板楼,南,钢混结构,精装,两,两,有,2020-01-05,商品房,2009-09-22,普通住宅,满五年,共有,https://sh.lianjia.com/ershoufang/107102137041.html,,
107102141288,静教院九年一贯制，南北通透。采光无遮挡。,东海园,31.242705,121.451793,暂无信息,江宁路,静安,1188,暂无信息,109605,1999,3,2,1,2,低楼层,11,108.39,平层,108㎡,板楼,南 北,钢混结构,其他,一,两,有,2020-01-06,商品房,2011-04-01,普通住宅,满五年,共有,https://sh.lianjia.com/ershoufang/107102141288.html,,
107102154503,ViP房源+一楼带花园+附42.2平方+满五年唯一+三林前滩,金地湾流域（二期569弄）,31.15401,121.526344,暂无信息,三林,浦东,745,暂无信息,83362,2009,3,2,1,1,低楼层,14,89.37,平层,暂无数据,板塔结合,南 北,钢混结构,精装,两,四,有,2020-01-11,商品房,2010-03-02,普通住宅,满五年,共有,https://sh.lianjia.com/ershoufang/107102154503.html,,
107102219649,2011年竣工，部队商品房，精装修，拎包入住，视野开阔,虹许路815弄,31.197804,121.395648,水城路站,西郊,长宁,625,10,64387,2011,2,2,1,1,中楼层,15,97.07,平层,暂无数据,板楼,南,框架结构,精装,两,三,有,2020-03-06,商品房,2016-07-08,普通住宅,满两年,非共有,https://sh.lianjia.com/ershoufang/107102219649.html,,
107102231130,全南三房 户型方正 高区采光视野好 满五年税少,河滨围城,31.254553,121.449774,暂无信息,长寿路,普陀,998,暂无信息,77251,2003,3,2,1,2,中楼层,30,129.19,平层,暂无数据,板楼,南,钢混结构,精装,两,三,有,2020-03-09,商品房,2003-12-23,普通住宅,满五年,共有,https://sh.lianjia.com/ershoufang/107102231130.html,,
107102248314,海棠3房，无增值税，中间位置，两房朝南，诚意出售,海棠馨苑南区,31.185657,121.249796,暂无信息,华新,青浦,273,暂无信息,34194,未知,3,1,1,1,低楼层,19,79.84,平层,暂无数据,板楼,南 北,钢混结构,毛坯,一,四,暂无数据,2020-03-14,商品房,2017-02-06,普通住宅,满两年,非共有,https://sh.lianjia.com/ershoufang/107102248314.html,,
107102263352,近地铁7/12号线，高层电梯房，房东诚意售卖,东安花苑,31.192171,121.462009,龙华中路站,龙华,徐汇,708,7,54588,1997,2,2,1,1,中楼层,40,129.7,平层,暂无数据,板塔结合,西,钢混结构,简装,一,六,有,2020-03-18,商品房,2016-08-03,普通住宅,满两年,共有,https://sh.lianjia.com/ershoufang/107102263352.html,,
107102274629,经典三房朝南户型+房东诚意出售+看房方便,歌林春天馨园,31.277774,121.448598,暂无信息,大宁,静安,988,暂无信息,67376,2004,3,2,1,2,低楼层,16,146.64,平层,暂无数据,板楼,南,钢混结构,毛坯,一,三,有,2020-03-20,商品房,2005-03-01,普通住宅,满五年,共有,https://sh.lianjia.com/ershoufang/107102274629.html,,
107102276086,碧波湖上碧绿树，碧绿树上四房住。,陆家嘴花园(二期),31.236523,121.548949,民生路站,源深,浦东,1950,6,109533,2003,4,2,1,2,高楼层,24,178.03,平层,178.03㎡,板楼,南,钢混结构,精装,两,两,有,2020-03-20,商品房,2005-03-29,普通住宅,满五年,非共有,https://sh.lianjia.com/ershoufang/107102276086.html,,
107102278491,满五唯一，高区边套全明，视野开阔，地铁口，可上复旦,徐汇苑,31.184044,121.450767,上海游泳馆站,龙华,徐汇,900,11,89410,2000,2,2,1,2,中楼层,32,100.66,平层,100㎡,板楼,南,钢混结构,精装,三,六,有,2020-03-21,商品房,2002-05-08,普通住宅,满五年,共有,https://sh.lianjia.com/ershoufang/107102278491.html,,
107102281190,园林小区-楼层好位置佳-户型方正-南北格局-采光明亮,东方知音苑,31.264388,121.581217,金桥路站,金杨,浦东,1040,6,88556,2003,3,2,1,2,高楼层,7,117.44,平层,暂无数据,板楼,南 北,钢混结构,毛坯,一,两,有,2020-03-22,商品房,2013-01-22,普通住宅,满五年,非共有,https://sh.lianjia.com/ershoufang/107102281190.html,,
107102292378,经典三房，带露台，前排安静，随时看房,耀江花园,31.205021,121.499171,西藏南路站,世博滨江,黄浦,1550,4,113123,2002,3,2,0,2,低楼层,26,137.02,平层,暂无数据,板楼,南,钢混结构,精装,两,四,有,2020-03-24,商品房,2004-12-15,普通住宅,满五年,共有,https://sh.lianjia.com/ershoufang/107102292378.html,,
107102292852,中环内，13号线地铁口，中间楼层，南北通，一手动迁,虞泽苑,31.181967,121.561881,陈春路站,北蔡,浦东,540,13,63974,2012,2,2,1,1,中楼层,16,84.41,平层,84.41㎡,板楼,南,钢混结构,毛坯,两,三,有,2020-03-24,动迁安置房,2016-09-30,普通住宅,满两年,非共有,https://sh.lianjia.com/ershoufang/107102292852.html,,
107102293282,钥匙房，满五唯一，全明格局，客厅南北通透，,丹桂南苑,31.178,121.360708,航中路站,航华,闵行,465,10,50915,1999,2,2,1,1,中楼层,6,91.33,平层,暂无数据,板楼,南 北,砖混结构,简装,一,两,无,2020-03-25,商品房,2010-07-05,普通住宅,满五年,非共有,https://sh.lianjia.com/ershoufang/107102293282.html,,
107102302071,全明户型高区景观好，户型三开间朝南客厅南北通,恒盛苑,31.196876,121.413961,宋园路站,金虹桥,闵行,888,10,72125,2004,2,2,1,2,中楼层,18,123.12,平层,暂无数据,板楼,南 北,钢混结构,精装,一,两,有,2020-03-26,商品房,2005-02-14,普通住宅,满五年,非共有,https://sh.lianjia.com/ershoufang/107102302071.html,,
107102304378,诚意出售，看房提前预约，静安豪景南北通两房,静安豪景苑,31.239186,121.453385,暂无信息,江宁路,静安,1338,暂无信息,114959,未知,2,2,1,2,中楼层,39,116.39,平层,暂无数据,板楼,南,钢混结构,精装,两,四,有,2020-03-27,商品房,2015-01-19,普通住宅,满五年,非共有,https://sh.lianjia.com/ershoufang/107102304378.html,,
107102327554,好房子！满五唯一，户型少见，东边套全明，视野棒,佳信徐汇公寓,31.179429,121.444473,漕溪路站,万体馆,徐汇,755,3,72737,1998,2,2,1,1,中楼层,20,103.8,平层,暂无数据,塔楼,南,钢混结构,简装,两,六,有,2020-04-01,商品房,2003-08-20,普通住宅,满五年,共有,https://sh.lianjia.com/ershoufang/107102327554.html,,
107102352484,内环旁 南北通格局 采光和阳光充足 业主诚意出售,恒盛苑,31.196876,121.413961,宋园路站,金虹桥,闵行,1110,10,79111,2004,3,2,1,2,中楼层,18,140.31,平层,暂无数据,板楼,南,钢混结构,精装,一,两,有,2020-04-06,商品房,2005-09-16,普通住宅,满五年,非共有,https://sh.lianjia.com/ershoufang/107102352484.html,,
107102359215,【品质社区】【二南一北】【错层设计】【精装】,金虹桥东苑怡和园,31.183908,121.399771,暂无信息,金虹桥,闵行,836,暂无信息,57763,2000,3,2,1,2,中楼层,11,144.73,错层,暂无数据,板楼,南,钢混结构,精装,一,两,有,2020-04-08,商品房,2001-02-14,普通住宅,满五年,非共有,https://sh.lianjia.com/ershoufang/107102359215.html,,
107102375951,沿河品质三房，近漕河泾和党校，出行便利,桂平小区,31.165212,121.41491,虹漕路站,康健,徐汇,510,12,59818,1994,3,1,1,1,高楼层,6,85.26,平层,暂无数据,板楼,南,砖混结构,简装,一,两,无,2020-04-11,商品房,1995-02-20,普通住宅,满五年,暂无数据,https://sh.lianjia.com/ershoufang/107102375951.html,,
107102385233,静安寺商圈+近地铁+南北通透边套三房,申乐大厦,31.230099,121.449061,静安寺站,静安寺,静安,958,2,58029,1997,3,2,1,2,中楼层,32,165.09,平层,暂无数据,板楼,南 北,钢混结构,毛坯,三,五,有,2020-04-13,商品房,2007-04-11,普通住宅,满五年,共有,https://sh.lianjia.com/ershoufang/107102385233.html,,
107102397605,东方花园一期正气3房，南北直通，产权清晰，诚意出售,东方花园(一期),31.150209,121.368476,暂无信息,七宝,闵行,495,暂无信息,53387,1999,3,1,1,2,高楼层,6,92.72,平层,暂无数据,板楼,南,砖混结构,简装,一,两,无,2020-04-16,商品房,2012-08-11,普通住宅,满五年,共有,https://sh.lianjia.com/ershoufang/107102397605.html,,
